x,v,a,E,f
-0.00029448040552329703,-0.012809660273307436,-4952708333.377358,1.1249994122035043,-3.646959081697647
-0.0003211371334245251,-0.013859383670921198,-5308546536.340472,1.125003549824749,-3.95913769025701
-0.00034996916999153967,-0.014416018283507269,-0.2783173062930351,1.1250084282605344,-4.282061037469692
-0.00038113254912571653,-0.015581689567088419,-0.5828356417905745,1.1250141366399442,-4.638573077820806
-0.00041479270568100965,-0.016830078277646543,-0.6241943552790615,1.1250207724341565,-5.021667694969379
-0.00045112490427034156,-0.01816609929466594,-0.6680105085096975,1.1250284420660925,-5.432981701443983
-0.0004903146777370641,-0.019594886733361256,-0.7143937193476578,1.12503726155159,-5.8742361227709665
-0.0005325582747769678,-0.021121798519951832,-0.7634558932952874,1.1250473571727329,-6.3472379745957115
-0.0005780631161286983,-0.02275242067586523,-0.8153110779566985,1.1250588661838916,-6.853882047414686
-0.000627048258680056,-0.0254003797863485,-9075263197.736612,1.1250719375509537,-7.4161469542407845
-0.0006797448667645813,-0.02634830404226263,-0.4739621279570643,1.1250867327241276,-7.9806965155189555
-0.0007363966898471887,-0.029356487583240845,-10302556889.405869,1.1251034264446054,-8.62256606788078
-0.0007972605457194481,-0.03152963720865705,-10973680512.680597,1.125122207585265,-9.290637748991724
-0.0008626068082446717,-0.0326731312626118,-0.5717470269773756,1.1251432800254648,-9.977205987144805
-0.0009327198986102634,-0.0362975600027747,-12406290524.079426,1.125166863559865,-10.756078427378581
-0.0010078987789600724,-0.03758944017490445,-0.6459400860648745,1.12519319484106,-11.536313866544617
-0.0010884574471929733,-0.04027933411645045,-1.3449469707730022,1.125222528355667,-12.389111291190776
-0.001174725431625642,-0.043133992216334335,-1.4273290499419398,1.1252551374333495,-13.297160491709674
-0.0012670482841279154,-0.047735588928967815,-15736733517.548557,1.125291315288085,-14.297940209111655
-0.0013657880702482885,-0.05103704217536071,-16666308844.051609,1.1253313760908086,-15.334996756140166
-0.0014713238547554078,-0.05453142341842397,-17629829738.8159,1.1253756560723678,-16.435430747638808
-0.001584052180929025,-0.05636416308680859,-0.9163698341923083,1.1254245146555264,-17.56145328949098
-0.0017043875418412085,-0.06016768045609167,-1.9017586846415395,1.1254783356145406,-18.786834336093282
-0.0018327628417758493,-0.06418764996732387,-2.0099847556162103,1.125537528260611,-20.086399597413845
-0.001969629845842191,-0.06843350203317085,-2.122926032923486,1.1256025286512803,-21.46352548930802
-0.0021154596157462137,-0.07291488495201122,-2.2406914594201837,1.1256738008216036,-22.921699854029534
-0.0022707429295932987,-0.07764165692354244,-2.3633859857656083,1.1257518380346772,-24.46451824291192
-0.002435990683506144,-0.08262387695642254,-2.491110016440046,1.125837164048839,-26.095680052009488
-0.0026117342727546883,-0.09058511376248612,-27124757070.83019,1.1259303343986014,-27.87874972942085
-0.0027985259500096765,-0.093395838627494,-1.4053624325039344,1.1260319376860954,-29.651969699086827
-0.0029969391582492285,-0.10220848362930078,-30009463798.409267,1.1261425968795256,-31.63545051906146
-0.0032075688357685373,-0.10846888873473919,-31530695434.42966,1.126262970614854,-33.67563754002785
-0.003431031690667468,-0.11173142744946515,-1.6312693573629826,1.1263937544966371,-35.750034899491645
-0.0036679664421194317,-0.12194350027746947,-34750440034.53094,1.1265356823936454,-38.06531165950792
-0.003919034025658227,-0.1255337917693977,-1.7951457459641063,1.1266895277245992,-40.36246511516249
-0.004184917759658138,-0.13294186699995536,-3.704037615278832,1.1268561047290593,-42.8379695346987
-0.00446632347012658,-0.1407028552342209,-3.8804941171327703,1.1270362697182035,-45.439954719729535
-0.004763979570879094,-0.15301574639289678,-41863942776.97003,1.1272309222999337,-48.26498097094304
-0.005078637096123456,-0.16170400943396226,-43738867729.58435,1.1274410065724512,-51.15802853688682
-0.005411069682444127,-0.16621629316033554,-2.2561418631866346,1.1276675122801578,-54.08795605683151
-0.005762073497150319,-0.1755019073530955,-4.642807096379982,1.1279114759254447,-57.233580039710844
-0.00613246710993143,-0.1851968063905556,-4.847449518730045,1.1281739818296588,-60.52850355178584
-0.006523091304753014,-0.1953120974107915,-5.0576455101179425,1.1284561631362666,-63.97705059888186
-0.0069348088289250594,-0.20585876208602275,-5.273332337615617,1.1287592027489688,-67.58354975729526
-0.00736850407628307,-0.216847623679005,-5.494430796491127,1.1290843341972852,-71.35231583183044
-0.007825082701441416,-0.22828931257917284,-5.720844450083912,1.1294328424218838,-75.28763119254938
-0.008305471162108459,-0.24019423033352114,-5.952458877174141,1.1298060644717256,-79.39372668440564
-0.008810616186494286,-0.2589137069922309,-63392236485.50278,1.130205390104886,-83.81449841758692
-0.009341484162895123,-0.26543398820041864,-3.260140604093878,1.1306322622847502,-88.16626296223492
-0.009899060448604214,-0.27878814285454506,-6.677077327063207,1.1310881775631147,-92.8046721395258
-0.010484348595377028,-0.2926440733864068,-6.927965265930863,1.1315746863416063,-97.6305437740671
-0.011098369488770436,-0.31437291897891234,-73601836688.87737,1.1320933930027217,-102.80971859078187
-0.011742160398780245,-0.32189545500490413,-3.761268012995891,1.1326459559017186,-107.89501087178378
-0.0124167739393207,-0.3373067702702274,-7.705657632661615,1.1332340872105473,-113.29871382432601
-0.013123276934222244,-0.35325149745077183,-7.972363590272223,1.1338595526050048,-118.90383280669018
-0.01386274918757176,-0.3781562153163152,-84174712697.98169,1.1345241707863074,-124.89863860265089
-0.014636282156381509,-0.39546337402885684,-86941862090.59212,1.1352298128283584,-130.96132982471718
-0.015444977523750306,-0.404347683684398,-4.442154827770574,1.135978401342072,-137.02996351041094
-0.016289945670872597,-0.43174250832408434,-92555567925.61876,1.136771909448266,-143.6574640344384
-0.017172304046458302,-0.45071448390677027,-95323320816.11043,1.1376123595508223,-150.34484361414977
-0.01809317543234922,-0.4604356929454579,-4.860604519343804,1.1385018219020349,-157.0247678349836
-0.019053686104355226,-0.4802553360030034,-9.909821528772753,1.139442412952353,-164.0784436264785
-0.02005496388758646,-0.5006388916156171,-10.191777806306858,1.140436293477038,-171.34863827806072
-0.02109813610582586,-0.5322558268590455,-106664010738.01665,1.141485666472633,-179.07011696006415
-0.02218432742476894,-0.5430956594715398,-5.419916306247159,1.1425927748165632,-186.58551204320918
-0.02331465758925569,-0.5763734739178691,-112049075629.75027,1.1437598986836557,-194.73994754886684
-0.02449023905493048,-0.5877907328373957,-5.708629459763299,1.1449893527138926,-202.6636211014896
-0.025712174515092726,-0.6109677300811222,-11.58849862186322,1.1462834829262931,-210.9852130737927
-0.026981554323839425,-0.6467466703662597,-120530181655.23085,1.1476446633744382,-219.78026245618815
-0.028299453816953785,-0.6712680355160933,-123144598375.101,1.1490752925398469,-228.5723524447628
-0.029666930532358922,-0.6963096559378469,-125673904663.25638,1.150577789460138,-237.5559877554702
-0.031085021332332177,-0.7090453999866266,-6.36787202438987,1.1521545895897032,-246.44378793966163
-0.032554739430063796,-0.7348590488658092,-12.90682443959128,1.153808140391457,-255.7358130010535
-0.03407707132354174,-0.7744866814650389,-133165939959.18867,1.1555408966591156,-265.50586585447036
-0.03565297364015232,-0.7879511583052868,-6.732238420123987,1.157355315570403,-274.9197098074596
-0.03728336989580286,-0.8151981278252701,-13.623484759991632,1.1592538514725645,-284.7314966919216
-0.03896914717279596,-0.84288863849655,-13.84525533563995,1.1612389504026102,-294.7029881219359
-0.0407111527211159,-0.8851970033296337,-141898169150.98447,1.1633130443457833,-305.1381907165621
-0.04251019048822287,-0.9139150943396226,-143917357458.9101,1.1654785452368792,-315.45975278262586
-0.0443670175828911,-0.9429800221975583,-145619468968.67813,1.1677378387101955,-325.9009501873481
-0.04628234067906877,-0.9576615480888359,-7.340762945638784,1.1700932776050956,-336.12529787577506
-0.048256812366182435,-1.0021503884572698,-149099087368.20755,1.1725471752354004,-347.04433347217156
-0.050291027452752046,-1.0321170921198668,-150048831396.1487,1.1751017984320842,-357.78264545506784
-0.05238551923062692,-1.0623612652608214,-151106777316.25082,1.1777593603700351,-368.59152218003635
-0.05454075570759196,-1.07761823848252,-7.628486610849243,1.1805220131909524,-379.11961069351133
-0.05675713581653,-1.108190054469017,-15.285907993248568,1.1833918404357788,-389.9725468501109
-0.0590349856097545,-1.1543055555555555,-153929621975.44888,1.1863708493013974,-401.2004099358009
-0.061374554447549544,-1.16978441889752,-7.739431670982226,1.1894609627376747,-411.8127699195786
-0.06377601119036229,-1.2007283714063715,-15.471976254425742,1.1926640114022686,-422.71080428243175
-0.06623944040449634,-1.2317146070670224,-15.493117830325462,1.195981725491967,-433.59207416307567
-0.068764838591536,-1.2781631520532741,-154592515543.4939,1.199415726470645,-444.7821150526975
-0.07135211045210313,-1.2936359302835656,-7.736389115145729,1.2029675187152513,-455.2763269298147
-0.07400106519490243,-1.3244773713996505,-15.420720558042431,1.2066384811025102,-465.9953236654995
-0.07671141290236479,-1.3704217536071033,-152431600894.2131,1.2104298585602986,-476.9657486273389
-0.07948276096455516,-1.4008046614872365,-151259270585.87347,1.2143427536088707,-487.5273275445157
-0.08231461059331174,-1.4309100998890123,-149806273574.9101,1.2183781179182827,-497.9597290606029
-0.08520635342883462,-1.4458714177614367,-7.480658936212186,1.222536743909497,-507.9172359647829
-0.0881572682511627,-1.490149833518313,-146878552371.12097,1.2268192564277176,-518.3434936514054
-0.09116651780916668,-1.5046247790019895,-7.237472741838274,1.2312261045175033,-527.975892300427
-0.09423314577984448,-1.5333139853389008,-14.344603168455636,1.235757553330141,-537.718463110983
-0.09735607387082733,-1.5614640454914204,-14.075030076259752,1.2404136761946118,-547.2640371613444
-0.10053409907909418,-1.6025249722530521,-135081678205.32297,1.2451943468842355,-556.9018676871602
-0.10376589111894216,-1.6291620421753608,-132618985285.12541,1.2500992321117605,-566.0345188473752
-0.10704999003249337,-1.6420494567756017,-6.443707300120444,1.2551277842862194,-574.6427843159605
-0.11038480400120602,-1.6674069843563273,-12.678763790362801,1.2602792345653309,-583.2878612316314
-0.11376860737958808,-1.6919016891910248,-12.247352417348745,1.2655525862375734,-591.6896654140672
-0.11719953895430445,-1.7269700332963374,-115006698607.85794,1.2709466084682672,-600.1009570183096
-0.12067560043542708,-1.7490288568257493,-109946975167.07436,1.2764598304440922,-608.0059149991692
-0.12419465519182515,-1.7595273781990368,-5.249260686643771,1.2820905359504267,-615.4206833676408
-0.12775442724270045,-1.7896781354051055,-97890661049.5716,1.2878367584156998,-623.03643086653
-0.13135250051701233,-1.7990366371559414,-4.67925087541798,1.2936962764566196,-629.9720594916972
-0.13498631839223244,-1.8169089376100496,-8.936150227054066,1.2996666099576581,-636.8705164347255
-0.1386531835235131,-1.8412874583795782,-78524510577.7203,1.3057450167175284,-643.7031065684571
-0.14235025914829325,-1.8557158712541622,-71758275754.04439,1.3119284896945986,-650.1130675623649
-0.14607457298589283,-1.8621569187997884,-3.2205237728131193,1.3182137548822246,-656.1451916427038
-0.14982301433450054,-1.8795782463928967,-53559066958.97225,1.3245972698438564,-662.2313363233095
-0.15359233391405722,-1.8892896781354052,-46284491633.09656,1.3310752229368135,-667.9687961337595
-0.1573791452383845,-1.8970588235294117,-36520257861.09878,1.3376435332599566,-673.4932324199415
-0.16117992633759576,-1.9031631520532741,-27717405883.91565,1.3442978513630397,-678.8209685934482
-0.16499102183839964,-1.9076026637069923,-20542745383.73141,1.3510335607269899,-683.962251541593
-0.16880864540913074,-1.908811785365545,-0.604560829276401,1.3578457800279486,-688.891772359636
-0.1726288825755141,-1.9100998890122087,186883684.10210878,1.3647293662039222,-693.6934190336591
-0.17644769391229323,-1.9084350721420644,9702945391.340733,1.3716789183409792,-698.3086412186221
-0.1802609186149284,-1.904550499445061,20612109490.039955,1.3786887823935337,-702.7621533266168
-0.18406427845459944,-1.8984461709211986,32327437083.80244,1.3857530567506977,-707.0617258135156
-0.18785338211873218,-1.8901220865704773,44283685162.33518,1.392865598657995,-711.2143495686422
-0.19162372993820892,-1.8851739097383702,2.4740884160535637,1.4000200315008793,-715.3531857507074
-0.1953707190013234,-1.8734945315572444,5.8396890905628664,1.4072097529535323,-719.255460705084
-0.19908964865340278,-1.8515538290788014,79085378394.99445,1.4144279439933125,-722.8435704704061
-0.2027757263798451,-1.8340732519422864,89628243322.2242,1.4216675787779998,-726.4534713242272
-0.20642407406911364,-1.8138179800221976,103526455073.00333,1.4289214353796647,-729.9244394798033
-0.21002973465099245,-1.7913429522752498,114837678423.83795,1.4361821073655494,-733.2698593378076
-0.21358767910414422,-1.766093229744728,128749934145.6293,1.4434420162128416,-736.4767194348399
-0.21709281382573561,-1.7525673607956938,6.76293447451714,1.4506934245406247,-739.874240813573
-0.22053998835460273,-1.7235872644335555,14.490048181069124,1.4579284501386445,-742.8415987466045
-0.22392400343812258,-1.6920075417599225,15.789861336816466,1.4651390807688198,-745.6647280138643
-0.22723961943163493,-1.6396774193548387,-9164452935.79871,1.4723171897116991,-747.9215015875913
-0.23048156501792555,-1.6209727931453102,9.352313104764246,1.4794545520263023,-749.2657019571953
-0.2336445462329436,-1.5607658157602664,207183494787.303,1.4865428614880405,-746.6311191597157
-0.2367232557825832,-1.5393547748197969,10.705520470234754,1.49357374816565,-741.9040835901549
-0.2397123826340223,-1.4714206437291897,231355880917.55826,1.5005387965943764,-733.6742245820166
-0.2426066218637789,-1.4471196148782965,12.150514425446557,1.5074295644989717,-723.9260900924832
-0.2454006847433283,-1.370976692563818,260466481322.98557,1.514237602016478,-710.9709695667041
-0.248089309041823,-1.3443121492473498,13.332271658234129,1.5209544713652483,-696.9493409315052
-0.2506672695241818,-1.260266370699223,287049448171.6138,1.5275717669032554,-679.8974003802939
-0.2531293886215654,-1.2014428412874585,296075010958.697,1.5340811355154496,-661.4416215029951
-0.2554705472500458,-1.1392896781354052,312799097689.52277,1.5404742972667784,-641.2329056943669
-0.2576856957521031,-1.0754716981132075,320925738856.4284,1.5467430662545012,-619.3834580260645
-0.2597698649344604,-1.0083240843507215,337500124256.9234,1.5528793715906253,-595.9303794431378
-0.26171817717469653,-0.939511653718091,346336972202.313,1.5588752784426836,-570.9677499105062
-0.2635258575680623,-0.8679245283018868,359045040500.5449,1.564723009058685,-544.5313025453469
-0.26518824508498157,-0.7938888888888889,373347103792.26886,1.5704149636999143,-516.6769248458374
-0.2667008037088417,-0.7180910099889012,381764311655.3396,1.5759437414033606,-487.4679846054313
-0.26805913352287836,-0.6398446170921198,393080672738.3807,1.581302160493915,-456.9381903004249
-0.26925898171424834,-0.5593784683684795,405330237698.707,1.5864832787651482,-425.13553296546775
-0.27029625346275415,-0.4772475027746948,413755059658.33575,1.5914804132464206,-392.1164123664624
-0.27116702268115545,-0.39289678135405104,424746205698.7175,1.596287159473369,-357.9147922442397
-0.27186754257357004,-0.30688124306326303,433652189400.80743,1.6008974101784106,-322.5861357365029
-0.27239425597814193,-0.21920088790233075,441420886158.10516,1.6053053733178668,-286.1773854055632
-0.2727438054599373,-0.12985571587125416,449050620157.6759,1.6095055893526036,-248.73575340005914
-0.2729130431199301,-0.038845726970033294,457588745268.32874,1.613492947699776,-210.30906773310647
-0.27289904008595506,0.05327413984461709,462582390826.0248,1.6172627022742967,-170.95896047627298
-0.27269909565165007,0.14705882352941177,470719695768.77704,1.620810486040094,-130.7260774534515
-0.2723107460296761,0.2413984461709212,472089557886.93756,1.6241323244930341,-89.68662333295056
-0.2717317726859015,0.3374028856825749,479013191130.28577,1.627224647999603,-47.874086245599386
-0.27096021022176925,0.4339622641509434,481660550842.1748,1.6300843029180514,-5.366231002698736
-0.2699943537760091,0.49872063041227166,22.16705862002432,1.6327085614358072,37.94245541999394
-0.26883276589444366,0.6298557158712541,490465243102.9645,1.6350951300310022,81.89548721441612
-0.2674742828879735,0.7286348501664817,493779930845.56604,1.6372421565598088,125.57995236198184
-0.26591802058134956,0.8274139844617092,492675116565.74915,1.6391482358221507,169.25482425586915
-0.2641633794763107,0.9267480577136515,494121407293.38293,1.6408124136193925,212.7333294184652
-0.2622100492814578,1.0260821309655939,494016723293.69147,1.642234189226802,255.82646924805837
-0.26005801278714263,1.125416204217536,493826017800.6526,1.6434135162413983,298.36956480029767
-0.2577075490617499,1.2247502774694783,495030220491.3718,1.6443508017667166,340.20964638776917
-0.2551592359475078,1.3235294117647058,493575071667.9734,1.6450469039020055,381.1887920103804
-0.2524139518358436,1.4217536071032186,490962850200.404,1.6455031275096688,421.1640904530825
-0.24947287670431073,1.5191453940066593,485927185706.8835,1.6457212182413588,459.99006803554187
-0.2463374923992402,1.6159822419533851,482750785172.00446,1.6458209331297882,497.535334933935
-0.24300958215051352,1.7117092119866815,477392433377.7803,1.6455694303995307,533.6656802708089
